time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42
216.656, 0.993473, -3837.66, 0.982733, 5.21237, 0.967676, 6.39477, 0.991929, -3837.93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.01703e-05, 3.36052e-07, 5.01665e-43, 0, 0.0318204, 1.09361, 0.0800005, 0.0268155, 0.0323229, -3.04168e-08, 1.03187, -5.83332e-08, -5.32143e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47544e-08, 0, 0, 0, 0, 0.2
216.706, 0.993473, -3837.68, 0.982733, 5.21273, 0.967676, 6.39477, 0.991929, -3837.95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.02075e-05, 3.30707e-07, 5.01665e-43, 0, 0.0318204, 1.09361, 0.0800001, 0.0268142, 0.0323229, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47571e-08, 0, 0, 0, 0, 0.2
216.756, 0.993473, -3837.7, 0.982733, 5.21309, 0.967676, 6.39477, 0.991929, -3837.97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.01985e-05, 3.37956e-07, 5.01665e-43, 0, 0.0318204, 1.09361, 0.0799996, 0.0268149, 0.0323229, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47605e-08, 0, 0, 0, 0, 0.2
216.807, 0.993473, -3837.72, 0.982733, 5.21346, 0.967676, 6.39477, 0.991929, -3837.99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.01872e-05, 3.33108e-07, 5.01665e-43, 0, 0.0318204, 1.09361, 0.0800008, 0.0268146, 0.0323228, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47645e-08, 0, 0, 0, 0, 0.2
216.857, 0.993473, -3837.75, 0.982733, 5.21382, 0.967676, 6.39477, 0.991929, -3838.01, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.02247e-05, 3.35642e-07, 5.01665e-43, 0, 0.0318204, 1.09361, 0.0800002, 0.0268153, 0.0323228, -3.04168e-08, 1.03187, -5.83331e-08, -5.32291e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47689e-08, 0, 0, 0, 0, 0.2
216.907, 0.993473, -3837.77, 0.982733, 5.21418, 0.967676, 6.39477, 0.991929, -3838.03, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.02054e-05, 3.28899e-07, 5.01665e-43, 0, 0.0318204, 1.09361, 0.0800007, 0.0268145, 0.0323228, -3.04168e-08, 1.03187, -5.8333e-08, -5.32328e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47736e-08, 0, 0, 0, 0, 0.2
216.958, 0.993473, -3837.79, 0.982733, 5.21455, 0.967676, 6.39477, 0.991929, -3838.06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.03497e-05, 3.34121e-07, 5.01665e-43, 0, 0.0318204, 1.09361, 0.0800004, 0.0268132, 0.0323228, -3.04168e-08, 1.03187, -5.8333e-08, -5.32365e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47785e-08, 0, 0, 0, 0, 0.2
217, 0.993473, -3837.81, 0.982733, 5.21485, 0.967676, 6.39477, 0.991929, -3838.08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.01466e-05, 3.40354e-07, 5.01665e-43, 0, 0.0318204, 1.09361, 0.0800004, 0.0268135, 0.0323228, -3.04168e-08, 1.03187, -5.8333e-08, -5.32396e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47827e-08, 0, 0, 0, 0, 0.2
217, 0.993473, -3837.81, 0.982733, 5.21485, 0.967676, 6.39477, 0.991929, -3838.08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.01466e-05, 3.40354e-07, 5.01665e-43, 0, 0.0318209, 1.09361, 0.0800004, 0.0268135, 0.0323228, -3.04168e-08, 1.03187, -5.8333e-08, -5.32396e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47827e-08, 0, 0, 0, 0, 0.2
217.05, 0.993473, -3837.83, 0.982733, 5.21521, 0.967676, 6.39477, 0.991929, -3838.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.02063e-05, 3.32261e-07, 5.01665e-43, 0, 0.0318209, 1.09361, 0.0800007, 0.0268148, 0.0323228, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47876e-08, 0, 0, 0, 0, 0.2
217.101, 0.993473, -3837.85, 0.982733, 5.21558, 0.967676, 6.39477, 0.991929, -3838.12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.02368e-05, 3.42041e-07, 5.01665e-43, 0, 0.0318209, 1.09361, 0.0800012, 0.026814, 0.0323228, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47923e-08, 0, 0, 0, 0, 0.2
217.151, 0.993473, -3837.87, 0.982733, 5.21594, 0.967676, 6.39477, 0.991929, -3838.14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.01745e-05, 3.41455e-07, 5.01665e-43, 0, 0.0318209, 1.09361, 0.0799999, 0.0268143, 0.0323228, -3.04168e-08, 1.03187, -5.83329e-08, -5.32507e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47966e-08, 0, 0, 0, 0, 0.2
217.201, 0.993473, -3837.89, 0.982733, 5.2163, 0.967676, 6.39477, 0.991929, -3838.16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.03665e-05, 3.30072e-07, 5.01665e-43, 0, 0.0318209, 1.09361, 0.0799995, 0.0268151, 0.0323228, -3.04168e-08, 1.03187, -5.83328e-08, -5.32544e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.48005e-08, 0, 0, 0, 0, 0.2
217.252, 0.993473, -3837.92, 0.982733, 5.21666, 0.967676, 6.39477, 0.991929, -3838.18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.02208e-05, 3.34594e-07, 5.01665e-43, 0, 0.0318209, 1.09361, 0.08, 0.0268143, 0.0323228, -3.04168e-08, 1.03187, -5.83328e-08, -5.32581e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.48037e-08, 0, 0, 0, 0, 0.2
217.302, 0.993473, -3837.94, 0.982733, 5.21703, 0.967676, 6.39477, 0.991929, -3838.21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.01985e-05, 3.34234e-07, 5.01665e-43, 0, 0.0318209, 1.09361, 0.0799995, 0.0268151, 0.0323228, -3.04168e-08, 1.03187, -5.83328e-08, -5.32618e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.48063e-08, 0, 0, 0, 0, 0.2
217.352, 0.993473, -3837.96, 0.982733, 5.21739, 0.967676, 6.39477, 0.991929, -3838.23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.02297e-05, 3.34974e-07, 5.01665e-43, 0, 0.0318209, 1.09361, 0.0800009, 0.0268148, 0.0323228, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.48081e-08, 0, 0, 0, 0, 0.2
217.403, 0.993473, -3837.98, 0.982733, 5.21775, 0.967676, 6.39477, 0.991929, -3838.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.0217e-05, 3.38873e-07, 5.01665e-43, 0, 0.0318209, 1.09361, 0.0800007, 0.0268135, 0.0323228, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.48092e-08, 0, 0, 0, 0, 0.2
217.453, 0.993473, -3838, 0.982733, 5.21812, 0.967676, 6.39477, 0.991929, -3838.27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.02328e-05, 3.37165e-07, 5.01665e-43, 0, 0.0318209, 1.09361, 0.0800011, 0.0268148, 0.0323228, -3.04168e-08, 1.03187, -5.83327e-08, -5.32728e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.48094e-08, 0, 0, 0, 0, 0.2
217.504, 0.993473, -3838.03, 0.982733, 5.21848, 0.967676, 6.39477, 0.991929, -3838.29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.03459e-05, 3.36783e-07, 5.01665e-43, 0, 0.0318209, 1.09361, 0.0799999, 0.0268151, 0.0323228, -3.04168e-08, 1.03187, -5.83326e-08, -5.32765e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.48087e-08, 0, 0, 0, 0, 0.2
217.554, 0.993473, -3838.05, 0.982733, 5.21884, 0.967676, 6.39477, 0.991929, -3838.32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.0203e-05, 3.29421e-07, 5.01665e-43, 0, 0.0318209, 1.09361, 0.0800005, 0.0268144, 0.0323228, -3.04168e-08, 1.03187, -5.83326e-08, -5.32802e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.48073e-08, 0, 0, 0, 0, 0.2
217.604, 0.993473, -3838.07, 0.982733, 5.2192, 0.967676, 6.39477, 0.991929, -3838.34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.01803e-05, 3.34649e-07, 5.01665e-43, 0, 0.0318209, 1.09361, 0.0800011, 0.0268136, 0.0323228, -3.04168e-08, 1.03187, -5.83326e-08, -5.32839e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.4805e-08, 0, 0, 0, 0, 0.2
217.655, 0.993473, -3838.09, 0.982733, 5.21957, 0.967676, 6.39477, 0.991929, -3838.36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.01753e-05, 3.3867e-07, 5.01665e-43, 0, 0.0318209, 1.09361, 0.0799999, 0.0268139, 0.0323228, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.48021e-08, 0, 0, 0, 0, 0.2
217.705, 0.993473, -3838.11, 0.982733, 5.21993, 0.967676, 6.39477, 0.991929, -3838.38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.01893e-05, 3.42037e-07, 5.01665e-43, 0, 0.0318209, 1.09361, 0.0800006, 0.0268131, 0.0323228, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47985e-08, 0, 0, 0, 0, 0.2
217.755, 0.993473, -3838.14, 0.982733, 5.22029, 0.967676, 6.39477, 0.991929, -3838.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.03155e-05, 3.43591e-07, 5.01665e-43, 0, 0.0318209, 1.09361, 0.0800002, 0.026814, 0.0323228, -3.04168e-08, 1.03187, -5.83325e-08, -5.3295e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47945e-08, 0, 0, 0, 0, 0.2
217.806, 0.993473, -3838.16, 0.982733, 5.22066, 0.967676, 6.39477, 0.991929, -3838.42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.01963e-05, 3.39363e-07, 5.01665e-43, 0, 0.0318209, 1.09361, 0.0799991, 0.0268143, 0.0323228, -3.04168e-08, 1.03187, -5.83324e-08, -5.32987e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.479e-08, 0, 0, 0, 0, 0.2
217.856, 0.993473, -3838.18, 0.982733, 5.22102, 0.967676, 6.39477, 0.991929, -3838.45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.01571e-05, 3.35036e-07, 5.01665e-43, 0, 0.0318209, 1.09361, 0.0800014, 0.0268146, 0.0323228, -3.04168e-08, 1.03187, -5.83324e-08, -5.33024e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47853e-08, 0, 0, 0, 0, 0.2
217.906, 0.993473, -3838.2, 0.982733, 5.22138, 0.967676, 6.39477, 0.991929, -3838.47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.02158e-05, 3.33017e-07, 5.01665e-43, 0, 0.0318209, 1.09361, 0.0800004, 0.0268128, 0.0323228, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47804e-08, 0, 0, 0, 0, 0.2
217.957, 0.993473, -3838.22, 0.982733, 5.22174, 0.967676, 6.39477, 0.991929, -3838.49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.02112e-05, 3.38258e-07, 5.01665e-43, 0, 0.0318209, 1.09361, 0.080001, 0.0268142, 0.0323228, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47756e-08, 0, 0, 0, 0, 0.2
218, 0.993473, -3838.24, 0.982733, 5.22206, 0.967676, 6.39477, 0.991929, -3838.51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.02204e-05, 3.4066e-07, 5.01665e-43, 0, 0.0318209, 1.09361, 0.0800014, 0.026814, 0.0323228, -3.04168e-08, 1.03187, -5.83323e-08, -5.3313e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47715e-08, 0, 0, 0, 0, 0.2
218, 0.993473, -3838.24, 0.982733, 5.22206, 0.967676, 6.39477, 0.991929, -3838.51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.02204e-05, 3.4066e-07, 5.01665e-43, 0, 0.0318214, 1.09361, 0.0800004, 0.0268156, 0.0323228, -3.04168e-08, 1.03187, -5.83323e-08, -5.3313e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47715e-08, 0, 0, 0, 0, 0.2
218.05, 0.993473, -3838.26, 0.982733, 5.22242, 0.967676, 6.39477, 0.991929, -3838.53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.03839e-05, 3.3168e-07, 5.01665e-43, 0, 0.0318214, 1.09361, 0.0800003, 0.0268143, 0.0323228, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47671e-08, 0, 0, 0, 0, 0.2
218.101, 0.993473, -3838.28, 0.982733, 5.22278, 0.967676, 6.39477, 0.991929, -3838.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.02012e-05, 3.40884e-07, 5.01665e-43, 0, 0.0318214, 1.09361, 0.0800001, 0.0268152, 0.0323228, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47631e-08, 0, 0, 0, 0, 0.2
218.151, 0.993473, -3838.31, 0.982733, 5.22315, 0.967676, 6.39477, 0.991929, -3838.57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.02211e-05, 3.42253e-07, 5.01665e-43, 0, 0.0318214, 1.09361, 0.0800008, 0.0268144, 0.0323228, -3.04168e-08, 1.03187, -5.83322e-08, -5.3324e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47595e-08, 0, 0, 0, 0, 0.2
218.201, 0.993473, -3838.33, 0.982733, 5.22351, 0.967676, 6.39477, 0.991929, -3838.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.03151e-05, 3.3981e-07, 5.01665e-43, 0, 0.0318214, 1.09361, 0.0799998, 0.0268148, 0.0323228, -3.04168e-08, 1.03187, -5.83322e-08, -5.33277e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47567e-08, 0, 0, 0, 0, 0.2
218.252, 0.993473, -3838.35, 0.982733, 5.22387, 0.967676, 6.39477, 0.991929, -3838.62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.02048e-05, 3.31648e-07, 5.01665e-43, 0, 0.0318214, 1.09361, 0.0800005, 0.0268141, 0.0323228, -3.04168e-08, 1.03187, -5.83321e-08, -5.33314e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47545e-08, 0, 0, 0, 0, 0.2
218.302, 0.993473, -3838.37, 0.982733, 5.22423, 0.967676, 6.39477, 0.991929, -3838.64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.03485e-05, 3.32853e-07, 5.01665e-43, 0, 0.0318214, 1.09361, 0.0800013, 0.0268134, 0.0323228, -3.04168e-08, 1.03187, -5.83321e-08, -5.33351e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.4753e-08, 0, 0, 0, 0, 0.2
218.352, 0.993473, -3838.39, 0.982733, 5.2246, 0.967676, 6.39477, 0.991929, -3838.66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.02234e-05, 3.35832e-07, 5.01665e-43, 0, 0.0318214, 1.09361, 0.0800011, 0.0268143, 0.0323228, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47524e-08, 0, 0, 0, 0, 0.2
218.403, 0.993473, -3838.42, 0.982733, 5.22496, 0.967676, 6.39477, 0.991929, -3838.68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.02043e-05, 3.34543e-07, 5.01665e-43, 0, 0.0318214, 1.09361, 0.0799993, 0.0268142, 0.0323228, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47526e-08, 0, 0, 0, 0, 0.2
218.453, 0.993473, -3838.44, 0.982733, 5.22532, 0.967676, 6.39477, 0.991929, -3838.71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.02219e-05, 3.36242e-07, 5.01665e-43, 0, 0.0318214, 1.09361, 0.0799999, 0.0268155, 0.0323228, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47536e-08, 0, 0, 0, 0, 0.2
218.504, 0.993473, -3838.46, 0.982733, 5.22569, 0.967676, 6.39477, 0.991929, -3838.73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.01809e-05, 3.35333e-07, 5.01665e-43, 0, 0.0318214, 1.09361, 0.0800008, 0.0268148, 0.0323228, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47554e-08, 0, 0, 0, 0, 0.2
218.554, 0.993473, -3838.48, 0.982733, 5.22605, 0.967676, 6.39477, 0.991929, -3838.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.03489e-05, 3.35905e-07, 5.01665e-43, 0, 0.0318214, 1.09361, 0.079999, 0.0268147, 0.0323228, -3.04168e-08, 1.03187, -5.83319e-08, -5.33536e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47579e-08, 0, 0, 0, 0, 0.2
218.604, 0.993473, -3838.5, 0.982733, 5.22641, 0.967676, 6.39477, 0.991929, -3838.77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.01821e-05, 3.36999e-07, 5.01665e-43, 0, 0.0318214, 1.09361, 0.0799998, 0.026814, 0.0323228, -3.04168e-08, 1.03187, -5.83319e-08, -5.33573e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47611e-08, 0, 0, 0, 0, 0.2
218.655, 0.993473, -3838.53, 0.982733, 5.22677, 0.967676, 6.39477, 0.991929, -3838.79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.0194e-05, 3.32721e-07, 5.01665e-43, 0, 0.0318214, 1.09361, 0.0799997, 0.026815, 0.0323228, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47648e-08, 0, 0, 0, 0, 0.2
218.705, 0.993473, -3838.55, 0.982733, 5.22714, 0.967676, 6.39477, 0.991929, -3838.82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.02282e-05, 3.35187e-07, 5.01665e-43, 0, 0.0318214, 1.09361, 0.0799998, 0.0268137, 0.0323228, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.4769e-08, 0, 0, 0, 0, 0.2
218.755, 0.993473, -3838.57, 0.982733, 5.2275, 0.967676, 6.39477, 0.991929, -3838.84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.03472e-05, 3.41257e-07, 5.01665e-43, 0, 0.0318214, 1.09361, 0.0800005, 0.0268152, 0.0323228, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47735e-08, 0, 0, 0, 0, 0.2
218.806, 0.993473, -3838.59, 0.982733, 5.22786, 0.967676, 6.39477, 0.991929, -3838.86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.01289e-05, 3.38386e-07, 5.01665e-43, 0, 0.0318214, 1.09361, 0.0800005, 0.026814, 0.0323228, -3.04168e-08, 1.03187, -5.83318e-08, -5.33721e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47782e-08, 0, 0, 0, 0, 0.2
218.856, 0.993473, -3838.61, 0.982733, 5.22823, 0.967676, 6.39477, 0.991929, -3838.88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.03311e-05, 3.33796e-07, 5.01665e-43, 0, 0.0318214, 1.09361, 0.0799997, 0.0268144, 0.0323228, -3.04168e-08, 1.03187, -5.83317e-08, -5.33758e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47829e-08, 0, 0, 0, 0, 0.2
218.906, 0.993473, -3838.63, 0.982733, 5.22859, 0.967676, 6.39477, 0.991929, -3838.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.03389e-05, 3.31885e-07, 5.01665e-43, 0, 0.0318214, 1.09361, 0.0800006, 0.0268137, 0.0323228, -3.04168e-08, 1.03187, -5.83317e-08, -5.33795e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47876e-08, 0, 0, 0, 0, 0.2
218.957, 0.993473, -3838.66, 0.982733, 5.22895, 0.967676, 6.39477, 0.991929, -3838.92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.01611e-05, 3.36882e-07, 5.01665e-43, 0, 0.0318214, 1.09361, 0.0800005, 0.0268147, 0.0323228, -3.04168e-08, 1.03187, -5.83317e-08, -5.33832e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.4792e-08, 0, 0, 0, 0, 0.2
219, 0.993473, -3838.68, 0.982733, 5.22926, 0.967676, 6.39477, 0.991929, -3838.94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.02288e-05, 3.30785e-07, 5.01665e-43, 0, 0.0318214, 1.09361, 0.0800004, 0.026814, 0.0323228, -3.04168e-08, 1.03187, -5.83316e-08, -5.33863e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47956e-08, 0, 0, 0, 0, 0.2
219, 0.993473, -3838.68, 0.982733, 5.22926, 0.967676, 6.39477, 0.991929, -3838.94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.02288e-05, 3.30785e-07, 5.01665e-43, 0, 0.0318219, 1.09361, 0.0799994, 0.0268157, 0.0323228, -3.04168e-08, 1.03187, -5.83316e-08, -5.33863e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47956e-08, 0, 0, 0, 0, 0.2
219.05, 0.993473, -3838.7, 0.982733, 5.22963, 0.967676, 6.39477, 0.991929, -3838.97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.03582e-05, 3.37357e-07, 5.01665e-43, 0, 0.0318219, 1.09361, 0.0799995, 0.0268145, 0.0323228, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.47993e-08, 0, 0, 0, 0, 0.2
219.101, 0.993473, -3838.72, 0.982733, 5.22999, 0.967676, 6.39477, 0.991929, -3838.99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.03152e-05, 3.33707e-07, 5.01665e-43, 0, 0.0318219, 1.09361, 0.0799997, 0.0268133, 0.0323228, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.48025e-08, 0, 0, 0, 0, 0.2
219.151, 0.993473, -3838.74, 0.982733, 5.23035, 0.967676, 6.39477, 0.991929, -3839.01, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.03471e-05, 3.40481e-07, 5.01665e-43, 0, 0.0318219, 1.09361, 0.0799996, 0.0268143, 0.0323228, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.4805e-08, 0, 0, 0, 0, 0.2
219.201, 0.993473, -3838.76, 0.982733, 5.23071, 0.967676, 6.39477, 0.991929, -3839.03, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.01798e-05, 3.37913e-07, 5.01665e-43, 0, 0.0318219, 1.09361, 0.0800014, 0.0268141, 0.0323228, -3.04168e-08, 1.03187, 0, 0, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.48068e-08, 0, 0, 0, 0, 0.2
219.252, 0.993473, -3838.78, 0.982733, 5.23108, 0.967676, 6.39477, 0.991929, -3839.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.02045e-05, 3.30734e-07, 5.01665e-43, 0, 0.0318219, 1.09361, 0.0799998, 0.0268141, 0.0323228, -3.04168e-08, 1.03187, -5.83315e-08, -5.34048e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.48079e-08, 0, 0, 0, 0, 0.2
219.302, 0.993473, -3838.81, 0.982733, 5.23144, 0.967676, 6.39477, 0.991929, -3839.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.01671e-05, 3.41188e-07, 5.01665e-43, 0, 0.0318219, 1.09361, 0.0800008, 0.0268134, 0.0323228, -3.04168e-08, 1.03187, -5.83314e-08, -5.34085e-09, -2.34017e-43, 4.47806e-08, 1.01606, 5.73191e-08, 6.42407e-09, 4.48081e-08, 0, 0, 0, 0, 0.2
